"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","84","Get Saving Plan","QA - Northquest / Business","Fri Apr 04 18:44:14 GMT 2025","passed","Fri Apr 04 18:44:14 GMT 2025","Get Savings Plan","Savings/Investments","",""
"","105","Create Role","QA - Northquest / Business","Fri Apr 04 18:43:51 GMT 2025","passed","Fri Apr 04 18:43:51 GMT 2025","Roles > Create Role","Roles and Permissions","",""
"","104","Create User - Empty Fields","QA - Northquest / Business","Fri Apr 04 18:43:45 GMT 2025","passed","Fri Apr 04 18:43:45 GMT 2025","SignUp > Create user","Onboarding","",""
"","183","Export Transactions-No Auth","QA - Northquest / Business","Fri Apr 04 18:44:09 GMT 2025","failed","Fri Apr 04 18:44:10 GMT 2025","Export transactions","Transactions","",""
"","84","Get Wallet Stats","QA - Northquest / Business","Fri Apr 04 18:43:57 GMT 2025","passed","Fri Apr 04 18:43:57 GMT 2025","","Dashboard","",""
"","88","Get Logged in User Profile","QA - Northquest / Business","Fri Apr 04 18:43:49 GMT 2025","passed","Fri Apr 04 18:43:49 GMT 2025","Get Profile by ID","Profile","",""
"","89","Create User - Invalid Email OTP","QA - Northquest / Business","Fri Apr 04 18:43:46 GMT 2025","failed","Fri Apr 04 18:43:46 GMT 2025","SignUp > Create user","Onboarding","",""
"","164","Get Transfer Beneficiary-Invalid profile Id","QA - Northquest / Business","Fri Apr 04 18:44:02 GMT 2025","failed","Fri Apr 04 18:44:02 GMT 2025","Transfer Beneficiaries > Get Beneficiary","Beneficiaries","",""
"","92","Make Bill Payment","QA - Northquest / Business","Fri Apr 04 18:44:06 GMT 2025","failed","Fri Apr 04 18:44:06 GMT 2025","Make Bill Payment > Make bill payment-Data > GLO","Pay Bills","",""
"","109","Login - Invalid Phone","QA - Northquest / Business","Fri Apr 04 18:43:46 GMT 2025","failed","Fri Apr 04 18:43:46 GMT 2025","Login","Onboarding","",""
"","86","List Billers-Data","QA - Northquest / Business","Fri Apr 04 18:44:03 GMT 2025","failed","Fri Apr 04 18:44:03 GMT 2025","List Billers","Pay Bills","",""
"","86","Create Transfer Beneficiary-Existing beneficiary","QA - Northquest / Business","Fri Apr 04 18:44:01 GMT 2025","failed","Fri Apr 04 18:44:01 GMT 2025","Transfer Beneficiaries > Create Beneficiary","Beneficiaries","",""
"","87","Forgot PIN","QA - Northquest / Business","Fri Apr 04 18:44:11 GMT 2025","passed","Fri Apr 04 18:44:11 GMT 2025","Forgot PIN","User","",""
"","97","Create User - Password Complexity","QA - Northquest / Business","Fri Apr 04 18:43:45 GMT 2025","failed","Fri Apr 04 18:43:45 GMT 2025","SignUp > Create user","Onboarding","",""
"","78","Get Saving Plan Certificate","QA - Northquest / Business","Fri Apr 04 18:44:14 GMT 2025","passed","Fri Apr 04 18:44:14 GMT 2025","Get Savings Plan Certificate","Savings/Investments","",""
"","86","List Tiers - Business","QA - Northquest / Business","Fri Apr 04 18:44:12 GMT 2025","passed","Fri Apr 04 18:44:12 GMT 2025","Fetch Teirs","Tiers","",""
"","97","Create Bill Beneficiary","QA - Northquest / Business","Fri Apr 04 18:44:02 GMT 2025","passed","Fri Apr 04 18:44:03 GMT 2025","Bill Beneficiary > Bill Beneficiaries","Beneficiaries","",""
"","90","Verify Biller Account Number-Empty fields","QA - Northquest / Business","Fri Apr 04 18:44:05 GMT 2025","passed","Fri Apr 04 18:44:05 GMT 2025","Verify Biller account number","Pay Bills","",""
"","97","Match Contacts","QA - Northquest / Business","Fri Apr 04 18:44:01 GMT 2025","failed","Fri Apr 04 18:44:01 GMT 2025","Match Contacts","Transfer","",""
"","104","Get Bill Beneficiary","QA - Northquest / Business","Fri Apr 04 18:44:03 GMT 2025","passed","Fri Apr 04 18:44:03 GMT 2025","Bill Beneficiary > Bill Beneficiaries","Beneficiaries","",""
"","107","Get User - No Auth","QA - Northquest / Business","Fri Apr 04 18:43:53 GMT 2025","failed","Fri Apr 04 18:43:53 GMT 2025","Get User","User Management","",""
"","87","Disable TwoFA - Invalid","QA - Northquest / Business","Fri Apr 04 18:44:12 GMT 2025","failed","Fri Apr 04 18:44:12 GMT 2025","Two-FA > Disable Two-FA","User","",""
"","92","Update User Profile-Invalid role ID","QA - Northquest / Business","Fri Apr 04 18:43:56 GMT 2025","failed","Fri Apr 04 18:43:56 GMT 2025","Update User Profile","User Management","",""
"","393","Verify Email - Valid","QA - Northquest / Business","Fri Apr 04 18:43:44 GMT 2025","passed","Fri Apr 04 18:43:44 GMT 2025","SignUp > Verify email","Onboarding","",""
"","106","Create Transfer Beneficiary-Empty fields","QA - Northquest / Business","Fri Apr 04 18:44:01 GMT 2025","failed","Fri Apr 04 18:44:01 GMT 2025","Transfer Beneficiaries > Create Beneficiary","Beneficiaries","",""
"","164","Get Transactions","QA - Northquest / Business","Fri Apr 04 18:44:09 GMT 2025","passed","Fri Apr 04 18:44:09 GMT 2025","Get transactions","Transactions","",""
"","86","Get Disputes-No Auth","QA - Northquest / Business","Fri Apr 04 18:44:10 GMT 2025","failed","Fri Apr 04 18:44:10 GMT 2025","Get Disputes","Transactions","",""
"","92","Update Profile - Invalid ProfileId Syntax","QA - Northquest / Business","Fri Apr 04 18:43:49 GMT 2025","passed","Fri Apr 04 18:43:49 GMT 2025","Update Profile","Profile","",""
"","95","Create Transfer Schedule","QA - Northquest / Business","Fri Apr 04 18:44:00 GMT 2025","passed","Fri Apr 04 18:44:00 GMT 2025","Schedule > Transfer Schedule","Transfer","",""
"","104","Create Transfer Beneficiary-Account num>10","QA - Northquest / Business","Fri Apr 04 18:44:01 GMT 2025","failed","Fri Apr 04 18:44:01 GMT 2025","Transfer Beneficiaries > Create Beneficiary","Beneficiaries","",""
"","100","Create Wallet","QA - Northquest / Business","Fri Apr 04 18:43:58 GMT 2025","passed","Fri Apr 04 18:43:58 GMT 2025","Create wallet","Wallets","",""
"","93","Make bill payment-Empty fields","QA - Northquest / Business","Fri Apr 04 18:44:07 GMT 2025","failed","Fri Apr 04 18:44:07 GMT 2025","Make Bill Payment > Make bill payment-Cable TV > DSTV","Pay Bills","",""
"","93","Verify Phone - Incomplete Phone Number","QA - Northquest / Business","Fri Apr 04 18:43:45 GMT 2025","failed","Fri Apr 04 18:43:45 GMT 2025","SignUp > Verify phone number","Onboarding","",""
"","97","Verify Phone - Invalid Phone Number","QA - Northquest / Business","Fri Apr 04 18:43:45 GMT 2025","failed","Fri Apr 04 18:43:45 GMT 2025","SignUp > Verify phone number","Onboarding","",""
"","88","Disable TwoFA - Valid","QA - Northquest / Business","Fri Apr 04 18:44:12 GMT 2025","passed","Fri Apr 04 18:44:12 GMT 2025","Two-FA > Disable Two-FA","User","",""
"","91","Reset Password - Revert","QA - Northquest / Business","Fri Apr 04 18:43:47 GMT 2025","passed","Fri Apr 04 18:43:47 GMT 2025","Reset password","Onboarding","",""
"","88","Create Transfer Beneficiary-Incomplete account number","QA - Northquest / Business","Fri Apr 04 18:44:01 GMT 2025","failed","Fri Apr 04 18:44:01 GMT 2025","Transfer Beneficiaries > Create Beneficiary","Beneficiaries","",""
"","97","Create Profile - Undefined Profile Type","QA - Northquest / Business","Fri Apr 04 18:43:48 GMT 2025","passed","Fri Apr 04 18:43:48 GMT 2025","Create Profile","Profile","",""
"","83","Get Roles - Empty Profile ID","QA - Northquest / Business","Fri Apr 04 18:43:51 GMT 2025","failed","Fri Apr 04 18:43:52 GMT 2025","Roles > Get Roles","Roles and Permissions","",""
"","90","List Biller Options-Data-Glo","QA - Northquest / Business","Fri Apr 04 18:44:04 GMT 2025","failed","Fri Apr 04 18:44:04 GMT 2025","List Biller Options","Pay Bills","",""
"","147","Get Transaction","QA - Northquest / Business","Fri Apr 04 18:44:09 GMT 2025","failed","Fri Apr 04 18:44:09 GMT 2025","Get transaction","Transactions","",""
"","95","Update User Profile-Invalid status","QA - Northquest / Business","Fri Apr 04 18:43:56 GMT 2025","failed","Fri Apr 04 18:43:56 GMT 2025","Update User Profile","User Management","",""
"","84","Get Users - No Auth","QA - Northquest / Business","Fri Apr 04 18:43:53 GMT 2025","failed","Fri Apr 04 18:43:53 GMT 2025","Get Users","User Management","",""
"","93","List Biller Options-Education-Jamb","QA - Northquest / Business","Fri Apr 04 18:44:05 GMT 2025","failed","Fri Apr 04 18:44:05 GMT 2025","List Biller Options","Pay Bills","",""
"","84","Transaction Summary","QA - Northquest / Business","Fri Apr 04 18:44:10 GMT 2025","passed","Fri Apr 04 18:44:11 GMT 2025","Transaction Summary","Transactions","",""
"","85","Update Wallet - Restrict","QA - Northquest / Business","Fri Apr 04 18:43:59 GMT 2025","failed","Fri Apr 04 18:43:59 GMT 2025","Update wallet","Wallets","",""
"","88","Create Role - Existing Name","QA - Northquest / Business","Fri Apr 04 18:43:51 GMT 2025","failed","Fri Apr 04 18:43:51 GMT 2025","Roles > Create Role","Roles and Permissions","",""
"","82","Get Referral Activities","QA - Northquest / Business","Fri Apr 04 18:44:13 GMT 2025","passed","Fri Apr 04 18:44:13 GMT 2025","Get Referral Activities","Referral","",""
"","90","Invite User - Empty Profile ID","QA - Northquest / Business","Fri Apr 04 18:43:54 GMT 2025","failed","Fri Apr 04 18:43:54 GMT 2025","Invite User","User Management","",""
"","83","Get Wallet - No Auth","QA - Northquest / Business","Fri Apr 04 18:43:59 GMT 2025","failed","Fri Apr 04 18:43:59 GMT 2025","Get wallet","Wallets","",""
"","169","Get Transactions Schedules - Bills","QA - Northquest / Business","Fri Apr 04 18:44:00 GMT 2025","passed","Fri Apr 04 18:44:00 GMT 2025","Schedule > Get Transaction Schedules","Transfer","",""
"","90","Verify Biller Account Number-Invalid account number","QA - Northquest / Business","Fri Apr 04 18:44:05 GMT 2025","passed","Fri Apr 04 18:44:05 GMT 2025","Verify Biller account number","Pay Bills","",""
"","86","Update Maker Checker","QA - Northquest / Business","Fri Apr 04 18:43:57 GMT 2025","failed","Fri Apr 04 18:43:57 GMT 2025","Update Maker Checker","Maker Checker","",""
"","95","Transfer","QA - Northquest / Business","Fri Apr 04 18:43:59 GMT 2025","passed","Fri Apr 04 18:43:59 GMT 2025","Transfer","Transfer","",""
"","77","Get Referral Configuration","QA - Northquest / Business","Fri Apr 04 18:44:13 GMT 2025","passed","Fri Apr 04 18:44:13 GMT 2025","Get Referral Configuration","Referral","",""
"","82","Get Notification","QA - Northquest / Business","Fri Apr 04 18:44:13 GMT 2025","passed","Fri Apr 04 18:44:13 GMT 2025","","Notification","",""
