"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","222","Change Password - Invalid Current Password","QA - Northquest / Retail","Sun Jan 19 20:21:47 GMT 2025","passed","Sun Jan 19 20:21:47 GMT 2025","Profile > Change Password","Retail","",""
"","86","Make Bill Payment","QA - Northquest / Retail","Sun Jan 19 20:22:20 GMT 2025","failed","Sun Jan 19 20:22:20 GMT 2025","","","",""
"","509","Change Password","QA - Northquest / Retail","Sun Jan 19 20:21:47 GMT 2025","passed","Sun Jan 19 20:21:47 GMT 2025","Profile > Change Password","Retail","",""
"","56","List Tiers","QA - Northquest / Retail","Sun Jan 19 20:21:48 GMT 2025","passed","Sun Jan 19 20:21:48 GMT 2025","Tiers > Fetch Teirs","Retail","",""
"","50","List All Definitions","QA - Northquest / Retail","Sun Jan 19 20:21:51 GMT 2025","passed","Sun Jan 19 20:21:51 GMT 2025","Definitions > List Definitions","Retail","",""
"","470","Mono Verify Business","QA - Northquest / Retail","Sun Jan 19 20:21:49 GMT 2025","passed","Sun Jan 19 20:21:49 GMT 2025","Verification > Mono Verify Business","Retail","",""
"","421","Make bill payment-Invalid category Id","QA - Northquest / Retail","Sun Jan 19 20:22:09 GMT 2025","passed","Sun Jan 19 20:22:09 GMT 2025","Bill Payment > Make Bill Payment > Make bill payment-Cable TV > GOTV","Retail","",""
"","43","Get Definition-No auth","QA - Northquest / Retail","Sun Jan 19 20:21:51 GMT 2025","failed","Sun Jan 19 20:21:51 GMT 2025","Definitions > Get Definition","Retail","",""
"","188","Generate TwoFA - Valid","QA - Northquest / Retail","Sun Jan 19 20:22:17 GMT 2025","failed","Sun Jan 19 20:22:18 GMT 2025","User > Two-FA > Generate Two-FA","Retail","",""
"","91","Create User - Invalid Email OTP","QA - Northquest / Retail","Sun Jan 19 20:22:21 GMT 2025","failed","Sun Jan 19 20:22:21 GMT 2025","","","",""
"","54","Complete Verify Email Copy","QA - Northquest / Retail","Sun Jan 19 20:21:50 GMT 2025","passed","Sun Jan 19 20:21:50 GMT 2025","Verification > Verify Email","Retail","",""
"","793","List Accounts","QA - Northquest / Retail","Sun Jan 19 20:21:52 GMT 2025","passed","Sun Jan 19 20:21:52 GMT 2025","Accounts > List accounts","Retail","",""
"","65","Verify Email - Invalid Email Format","QA - Northquest / Retail","Sun Jan 19 20:21:44 GMT 2025","passed","Sun Jan 19 20:21:44 GMT 2025","Onboarding > SignUp > Verify email","Retail","",""
"","62","Batch Account Enquiry","QA - Northquest / Retail","Sun Jan 19 20:21:54 GMT 2025","passed","Sun Jan 19 20:21:54 GMT 2025","Accounts > Batch Account Enquiry","Retail","",""
"","599","Make Bill Payment","QA - Northquest / Retail","Sun Jan 19 20:21:59 GMT 2025","failed","Sun Jan 19 20:22:00 GMT 2025","Bill Payment > Make Bill Payment > Make bill payment-Airtime > MTN","Retail","",""
"","225","List Billers-Cabletv","QA - Northquest / Retail","Sun Jan 19 20:21:57 GMT 2025","failed","Sun Jan 19 20:21:57 GMT 2025","Bill Payment > List Billers","Retail","",""
"","43","Generate Update Phone OTP","QA - Northquest / Retail","Sun Jan 19 20:22:19 GMT 2025","passed","Sun Jan 19 20:22:19 GMT 2025","User","Retail","",""
"","142","Verify TwoFA - Valid","QA - Northquest / Retail","Sun Jan 19 20:22:18 GMT 2025","passed","Sun Jan 19 20:22:18 GMT 2025","User > Two-FA > Verify Two-FA","Retail","",""
"","69","Verify Email - Empty Fields","QA - Northquest / Retail","Sun Jan 19 20:21:44 GMT 2025","passed","Sun Jan 19 20:21:44 GMT 2025","Onboarding > SignUp > Verify email","Retail","",""
"","142","Get Profile by ID","QA - Northquest / Retail","Sun Jan 19 20:21:46 GMT 2025","passed","Sun Jan 19 20:21:46 GMT 2025","Profile > Get Profile by ID","Retail","",""
"","97","List Biller Options-Invalid category Id","QA - Northquest / Retail","Sun Jan 19 20:21:59 GMT 2025","passed","Sun Jan 19 20:21:59 GMT 2025","Bill Payment > List Biller Options","Retail","",""
"","192","Mono Shareholders","QA - Northquest / Retail","Sun Jan 19 20:21:49 GMT 2025","failed","Sun Jan 19 20:21:49 GMT 2025","Verification > Mono Shareholders","Retail","",""
"","125","Update Profile - Updating Profile Type","QA - Northquest / Retail","Sun Jan 19 20:21:46 GMT 2025","failed","Sun Jan 19 20:21:47 GMT 2025","Profile > Update Profile","Retail","",""
"","52","Forgot Password - Non-existing User","QA - Northquest / Retail","Sun Jan 19 20:21:45 GMT 2025","passed","Sun Jan 19 20:21:45 GMT 2025","Onboarding > Forgot password","Retail","",""
"","51","Login - Invalid Email","QA - Northquest / Retail","Sun Jan 19 20:21:45 GMT 2025","passed","Sun Jan 19 20:21:45 GMT 2025","Onboarding > Login","Retail","",""
"","58","List Biller Options-Empty fields","QA - Northquest / Retail","Sun Jan 19 20:21:59 GMT 2025","passed","Sun Jan 19 20:21:59 GMT 2025","Bill Payment > List Biller Options","Retail","",""
"","56","Make Bill Payment","QA - Northquest / Retail","Sun Jan 19 20:22:21 GMT 2025","failed","Sun Jan 19 20:22:21 GMT 2025","","","",""
"","79","Create Mandate","QA - Northquest / Retail","Sun Jan 19 20:22:17 GMT 2025","passed","Sun Jan 19 20:22:17 GMT 2025","Mandates","Retail","",""
"","93","Update Phone","QA - Northquest / Retail","Sun Jan 19 20:22:18 GMT 2025","passed","Sun Jan 19 20:22:18 GMT 2025","User","Retail","",""
"","100","List Billers-education","QA - Northquest / Retail","Sun Jan 19 20:21:57 GMT 2025","failed","Sun Jan 19 20:21:58 GMT 2025","Bill Payment > List Billers","Retail","",""
"","88","Get Transfer Beneficiaries-Invalid Profile Id","QA - Northquest / Retail","Sun Jan 19 20:21:56 GMT 2025","passed","Sun Jan 19 20:21:56 GMT 2025","Beneficiaries > Transfer Beneficiaries > Get Beneficiaries","Retail","",""
"","57","Verify TwoFA - Invalid Code","QA - Northquest / Retail","Sun Jan 19 20:22:18 GMT 2025","passed","Sun Jan 19 20:22:18 GMT 2025","User > Two-FA > Verify Two-FA","Retail","",""
"","172","Create Transfer Beneficiary-Account num>10","QA - Northquest / Retail","Sun Jan 19 20:21:55 GMT 2025","passed","Sun Jan 19 20:21:55 GMT 2025","Beneficiaries > Transfer Beneficiaries > Create Beneficiary","Retail","",""
"","63","Create Dispute-Invalid Profile Id","QA - Northquest / Retail","Sun Jan 19 20:22:16 GMT 2025","passed","Sun Jan 19 20:22:16 GMT 2025","Transactions > Create Dispute","Retail","",""
"","57","Verify Biller Account Number-Invalid account number","QA - Northquest / Retail","Sun Jan 19 20:21:59 GMT 2025","passed","Sun Jan 19 20:21:59 GMT 2025","Bill Payment > Verify Biller account number","Retail","",""
"","95","Verify BVN","QA - Northquest / Retail","Sun Jan 19 20:21:50 GMT 2025","passed","Sun Jan 19 20:21:50 GMT 2025","Verification > Verify BVN","Retail","",""
"","55","Reset Password - Password Mismatch","QA - Northquest / Retail","Sun Jan 19 20:22:21 GMT 2025","failed","Sun Jan 19 20:22:21 GMT 2025","","","",""
"","73","Create User - Password Complexity","QA - Northquest / Retail","Sun Jan 19 20:21:44 GMT 2025","passed","Sun Jan 19 20:21:44 GMT 2025","Onboarding > SignUp > Create user","Retail","",""
"","575","Make bill payment-Empty fields","QA - Northquest / Retail","Sun Jan 19 20:22:11 GMT 2025","passed","Sun Jan 19 20:22:11 GMT 2025","Bill Payment > Make Bill Payment > Make bill payment-Cable TV > STARTIMES","Retail","",""
"","53","Get Verification Type","QA - Northquest / Retail","Sun Jan 19 20:21:48 GMT 2025","passed","Sun Jan 19 20:21:48 GMT 2025","Verification > Get Verification Type","Retail","",""
"","57","List Verification Types","QA - Northquest / Retail","Sun Jan 19 20:21:48 GMT 2025","passed","Sun Jan 19 20:21:48 GMT 2025","Verification > List Verification Types","Retail","",""
"","301","Export Transactions-No Auth","QA - Northquest / Retail","Sun Jan 19 20:22:16 GMT 2025","passed","Sun Jan 19 20:22:16 GMT 2025","Transactions > Export transactions","Retail","",""
"","40","Transaction Approval","QA - Northquest / Retail","Sun Jan 19 20:21:54 GMT 2025","passed","Sun Jan 19 20:21:54 GMT 2025","Accounts > Transaction approval","Retail","",""
"","175","Create Transfer Beneficiary-Existing beneficiary","QA - Northquest / Retail","Sun Jan 19 20:21:54 GMT 2025","passed","Sun Jan 19 20:21:55 GMT 2025","Beneficiaries > Transfer Beneficiaries > Create Beneficiary","Retail","",""
"","484","Make bill payment-Invalid option Id","QA - Northquest / Retail","Sun Jan 19 20:22:12 GMT 2025","passed","Sun Jan 19 20:22:12 GMT 2025","Bill Payment > Make Bill Payment > Make bill payment-Cable TV > STARTIMES","Retail","",""
"","56","Create Account-Empty fields","QA - Northquest / Retail","Sun Jan 19 20:21:51 GMT 2025","passed","Sun Jan 19 20:21:52 GMT 2025","Accounts > Create account","Retail","",""
"","57","Verify TwoFA - Code > 6 Digits","QA - Northquest / Retail","Sun Jan 19 20:22:18 GMT 2025","passed","Sun Jan 19 20:22:18 GMT 2025","User > Two-FA > Verify Two-FA","Retail","",""
"","194","List Biller Options-Dstv","QA - Northquest / Retail","Sun Jan 19 20:21:58 GMT 2025","failed","Sun Jan 19 20:21:58 GMT 2025","Bill Payment > List Biller Options","Retail","",""
"","99","List Biller Options-Data-Smile","QA - Northquest / Retail","Sun Jan 19 20:21:59 GMT 2025","failed","Sun Jan 19 20:21:59 GMT 2025","Bill Payment > List Biller Options","Retail","",""
"","100","Get Transfer Beneficiaries","QA - Northquest / Retail","Sun Jan 19 20:21:56 GMT 2025","passed","Sun Jan 19 20:21:56 GMT 2025","Beneficiaries > Transfer Beneficiaries > Get Beneficiaries","Retail","",""
"","64","Get Transfer Beneficiary","QA - Northquest / Retail","Sun Jan 19 20:21:56 GMT 2025","passed","Sun Jan 19 20:21:56 GMT 2025","Beneficiaries > Transfer Beneficiaries > Get Beneficiary","Retail","",""
"","313","Make Bill Payment","QA - Northquest / Retail","Sun Jan 19 20:22:04 GMT 2025","failed","Sun Jan 19 20:22:04 GMT 2025","Bill Payment > Make Bill Payment > Make bill payment-Data > AIRTEL","Retail","",""
"","82","Get Document-No auth","QA - Northquest / Retail","Sun Jan 19 20:21:51 GMT 2025","passed","Sun Jan 19 20:21:51 GMT 2025","Documents > Get Document","Retail","",""
"","490","Make Bill Payment","QA - Northquest / Retail","Sun Jan 19 20:22:12 GMT 2025","failed","Sun Jan 19 20:22:13 GMT 2025","Bill Payment > Make Bill Payment > Make bill payment-Electricity","Retail","",""
"","442","Make Bill Payment","QA - Northquest / Retail","Sun Jan 19 20:22:13 GMT 2025","failed","Sun Jan 19 20:22:13 GMT 2025","Bill Payment > Make Bill Payment > Make bill payment-Education","Retail","",""
"","37","Get KYC","QA - Northquest / Retail","Sun Jan 19 20:22:19 GMT 2025","passed","Sun Jan 19 20:22:19 GMT 2025","KYC","Retail","",""
"","51","Create User - Empty Fields","QA - Northquest / Retail","Sun Jan 19 20:21:44 GMT 2025","failed","Sun Jan 19 20:21:44 GMT 2025","Onboarding > SignUp > Create user","Retail","",""
"","83","List Biller Options-Education-Waec","QA - Northquest / Retail","Sun Jan 19 20:21:59 GMT 2025","failed","Sun Jan 19 20:21:59 GMT 2025","Bill Payment > List Biller Options","Retail","",""
"","503","Make bill payment","QA - Northquest / Retail","Sun Jan 19 20:22:10 GMT 2025","failed","Sun Jan 19 20:22:11 GMT 2025","Bill Payment > Make Bill Payment > Make bill payment-Cable TV > STARTIMES","Retail","",""
"","68","Create Account","QA - Northquest / Retail","Sun Jan 19 20:21:51 GMT 2025","passed","Sun Jan 19 20:21:51 GMT 2025","Accounts > Create account","Retail","",""
"","43","Verify Email - Empty Fields","QA - Northquest / Retail","Sun Jan 19 20:22:21 GMT 2025","passed","Sun Jan 19 20:22:21 GMT 2025","","","",""
"","63","Verify Phone - Empty Phone Field","QA - Northquest / Retail","Sun Jan 19 20:21:44 GMT 2025","passed","Sun Jan 19 20:21:44 GMT 2025","Onboarding > SignUp > Verify phone number","Retail","",""
"","198","Delete Transfer Beneficiary","QA - Northquest / Retail","Sun Jan 19 20:21:55 GMT 2025","passed","Sun Jan 19 20:21:56 GMT 2025","Beneficiaries > Transfer Beneficiaries > Delete Beneficiary","Retail","",""
"","55","Create User - Invalid Phone OTP","QA - Northquest / Retail","Sun Jan 19 20:21:44 GMT 2025","passed","Sun Jan 19 20:21:44 GMT 2025","Onboarding > SignUp > Create user","Retail","",""
"","491","Make bill payment-Invalid option Id","QA - Northquest / Retail","Sun Jan 19 20:22:07 GMT 2025","passed","Sun Jan 19 20:22:08 GMT 2025","Bill Payment > Make Bill Payment > Make bill payment-Cable TV > DSTV","Retail","",""
"","82","Create Profile - Undefined Profile Type","QA - Northquest / Retail","Sun Jan 19 20:21:46 GMT 2025","passed","Sun Jan 19 20:21:46 GMT 2025","Profile > Create Profile","Retail","",""
"","70","Update Email","QA - Northquest / Retail","Sun Jan 19 20:22:18 GMT 2025","passed","Sun Jan 19 20:22:18 GMT 2025","User","Retail","",""
"","381","Make bill payment-Invalid biller Id","QA - Northquest / Retail","Sun Jan 19 20:22:09 GMT 2025","passed","Sun Jan 19 20:22:10 GMT 2025","Bill Payment > Make Bill Payment > Make bill payment-Cable TV > GOTV","Retail","",""
"","49","Forgot Password - Invalid Email","QA - Northquest / Retail","Sun Jan 19 20:21:45 GMT 2025","passed","Sun Jan 19 20:21:45 GMT 2025","Onboarding > Forgot password","Retail","",""
"","151","Get Transfer Beneficiary-Invalid beneficiary Id","QA - Northquest / Retail","Sun Jan 19 20:21:56 GMT 2025","passed","Sun Jan 19 20:21:56 GMT 2025","Beneficiaries > Transfer Beneficiaries > Get Beneficiary","Retail","",""
"","88","Get Transaction-No auth","QA - Northquest / Retail","Sun Jan 19 20:22:15 GMT 2025","passed","Sun Jan 19 20:22:16 GMT 2025","Transactions > Get transaction","Retail","",""
"","56","Make Bill Payment","QA - Northquest / Retail","Sun Jan 19 20:22:21 GMT 2025","passed","Sun Jan 19 20:22:21 GMT 2025","","","",""
"","123","Create Transfer Beneficiary","QA - Northquest / Retail","Sun Jan 19 20:21:54 GMT 2025","passed","Sun Jan 19 20:21:54 GMT 2025","Beneficiaries > Transfer Beneficiaries > Create Beneficiary","Retail","",""
"","43","Reset Password - Empty confirm Password field","QA - Northquest / Retail","Sun Jan 19 20:22:20 GMT 2025","passed","Sun Jan 19 20:22:20 GMT 2025","","","",""
"","49","Create User - Password Complexity","QA - Northquest / Retail","Sun Jan 19 20:22:20 GMT 2025","failed","Sun Jan 19 20:22:20 GMT 2025","","","",""
"","104","List Billers-Invalid category Id","QA - Northquest / Retail","Sun Jan 19 20:21:58 GMT 2025","passed","Sun Jan 19 20:21:58 GMT 2025","Bill Payment > List Billers","Retail","",""
"","95","Create Transfer Beneficiary-Invalid Profile Id","QA - Northquest / Retail","Sun Jan 19 20:21:55 GMT 2025","passed","Sun Jan 19 20:21:55 GMT 2025","Beneficiaries > Transfer Beneficiaries > Create Beneficiary","Retail","",""
"","40","Get Transfer Beneficiary-No auth","QA - Northquest / Retail","Sun Jan 19 20:21:56 GMT 2025","passed","Sun Jan 19 20:21:56 GMT 2025","Beneficiaries > Transfer Beneficiaries > Get Beneficiary","Retail","",""
"","61","Get mandates","QA - Northquest / Retail","Sun Jan 19 20:22:17 GMT 2025","passed","Sun Jan 19 20:22:17 GMT 2025","Mandates","Retail","",""
"","81","Verify Biller Account Number-Invalid account number","QA - Northquest / Retail","Sun Jan 19 20:22:20 GMT 2025","passed","Sun Jan 19 20:22:20 GMT 2025","","","",""
"","57","Make Bill Payment","QA - Northquest / Retail","Sun Jan 19 20:22:21 GMT 2025","failed","Sun Jan 19 20:22:21 GMT 2025","","","",""
"","53","Get mandate","QA - Northquest / Retail","Sun Jan 19 20:22:17 GMT 2025","passed","Sun Jan 19 20:22:17 GMT 2025","Mandates","Retail","",""
"","281","Initialize Igree Icad","QA - Northquest / Retail","Sun Jan 19 20:21:48 GMT 2025","failed","Sun Jan 19 20:21:49 GMT 2025","Verification > Initialize Igree Icad","Retail","",""
"","48","Create Transfer Schedule","QA - Northquest / Retail","Sun Jan 19 20:21:54 GMT 2025","passed","Sun Jan 19 20:21:54 GMT 2025","Accounts > Schedule","Retail","",""
"","34","Verify Igree Icad","QA - Northquest / Retail","Sun Jan 19 20:21:49 GMT 2025","passed","Sun Jan 19 20:21:49 GMT 2025","Verification > Verify Igree Icad","Retail","",""
"","331","Verify Email - Valid","QA - Northquest / Retail","Sun Jan 19 20:21:43 GMT 2025","failed","Sun Jan 19 20:21:44 GMT 2025","Onboarding > SignUp > Verify email","Retail","",""
"","89","Create User - Empty Fields","QA - Northquest / Retail","Sun Jan 19 20:22:21 GMT 2025","failed","Sun Jan 19 20:22:21 GMT 2025","","","",""
